gene,DFS.HV.CTC.5,ZZY.HV.CTC24,ZZY.HV.CTC5,ZZY.HV.CTC6,ZZY.HV.CTC7,GRL.HV.CTC14,GRL.HV.CTC15,GRL.HV.CTC18,LYT.PA.CTC.7,GHM.PA.CTC1,GHM.PA.CTC2,GHM.PA.CTC4,GHM.PA.CTC6,GRL.PA.CTC1,GRL.PV.CTC4,JYQ.PV.CTC2,DFS.PoV.CTC.3,DFS.PoV.CTC.4,DFS.PoV.CTC.6,LYT.PoV.CTC.1,LYT.PoV.CTC.5,LYT.PoV.CTC.6,XDY.PoV.CTC1,XDY.PoV.CTC3,XDY.PoV.CTC4,XDY.PoV.CTC5,XDY.PoV.CTC6,ZZY.PoV.CTC1,GHM.PoV.CTC2,XYQ.HV.CTC.15,XYQ.HV.CTC.16,XYQ.HV.CTC.2,XYQ.HV.CTC.5,LYT.PV.CTC.6,LYT.PV.CTC.9,XYQ.PV.CTC.11,LYT.PV.CTC.4,XYQ.PV.CTC.6,LFG.PV.CTC2,LFG.PV.CTC4,XDY.HV.CTC6,XDY.HV.CTC8,JYQ.HV.CTC1,LFG.HV.CTC1,LFG.HV.CTC4,GRL.PA.CTC2,JYQ.PA.CTC3,DFS.PV.CTC.2,DFS.PV.CTC.3,DFS.PV.CTC.4,LYT.HV.CTC.12,LYT.HV.CTC.14,LYT.HV.CTC.2,LYT.HV.CTC.4,XYQ.HV.CTC.7,XYQ.HV.CTC.8,JYQ.HV.CTC4,HYL.HV.CTC.4,HYL.HV.CTC.5,HYL.HV.CTC.7,HYL.HV.CTC.8,LYT.HV.CTC.10,GRL.HV.CTC3,XDY.HV.CTC10,XDY.HV.CTC11,XDY.HV.CTC12,XDY.HV.CTC1,XDY.HV.CTC3,HYL.PV.CTC.5,HYL.PV.CTC.6,HYL.PV.CTC.7,LYT.PV.CTC.10,LYT.PV.CTC.12,LYT.PV.CTC.13,LYT.PV.CTC.14,LYT.PV.CTC.15,LYT.PV.CTC.16,LYT.PV.CTC.20,LYT.PV.CTC.21,LYT.PV.CTC.22,LYT.PV.CTC.25,LYT.PV.CTC.26,LYT.PoV.CTC.2,LYT.PoV.CTC.4,LYT.PA.CTC.1,LYT.PA.CTC.3,LYT.PA.CTC.5,LYT.PA.CTC.6,XDY.PV.CTC8,GRL.PV.CTC1,GRL.PV.CTC2,GRL.PV.CTC3,ZZY.HV.CTC14,ZZY.HV.CTC17,ZZY.HV.CTC19,ZZY.HV.CTC22,JYQ.HV.CTC6,HYL.HV.CTC.1,HYL.HV.CTC.2,HYL.HV.CTC.3,DFS.PV.CTC.6,DFS.PV.CTC.7,HYL.PV.CTC.1,HYL.PV.CTC.2,HYL.PV.CTC.4,LFG.PV.CTC5,LFG.PV.CTC7,XDY.PV.CTC11,XDY.PV.CTC2,XDY.PV.CTC3,GRL.PoV.CTC1,LYT.HV.CTC.7,ZZY.HV.CTC11
CPB2,7.101343198,8.329085382,8.451353347,8.385144209,8.536441745,7.360934149,8.471162376,9.004693342,7.101343198,8.244882552,8.897836286,7.191984482,7.689777177,8.930814909,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.409100345,8.43013786,8.289101198,7.366166447,7.101343198,8.168946873,7.101343198,7.149662345,7.137157271,7.127241644,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.504589217,7.101343198,7.101343198,7.101343198,8.395508623,7.677464269,7.101343198,7.101343198,8.561898639,8.336170517,7.149581195,7.730960994,7.880245444,7.101343198,7.101343198,8.57550478,7.101343198,7.101343198,7.101343198,7.101343198,7.765817911,7.751123816,7.498427752,7.959264173,7.101343198,7.101343198,8.780568813,7.101343198,7.101343198,7.101343198,7.101343198,7.575847032,7.707385649,7.557699773,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.916279447,7.682484924,7.84000716,7.101343198,7.101343198,7.101343198,7.30934134,8.484202436,8.363104998,8.01947957,8.477213329,8.012103851,7.521305136,8.067755599,7.387095621,7.101343198,7.390831157,7.461657664,7.543503337,7.684013035,7.101343198,7.168502492,7.101343198,7.101343198,7.101343198,7.251043169,7.101343198,8.146879881
AZGP1,7.101343198,8.137133639,8.240665915,8.291934819,8.315351987,8.611028497,8.726935496,8.812307234,8.476633162,7.271353189,8.984407681,8.756560648,8.71278814,8.983332432,7.101343198,7.243842424,7.101343198,7.101343198,7.101343198,7.594686823,8.310275894,7.841510532,9.030839314,8.209883468,8.61139608,8.893067687,8.584665522,8.304402569,7.136982598,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.388219121,7.101343198,8.363073591,7.307884429,8.394237024,7.141137136,8.489404004,7.399499613,7.101343198,8.817199685,8.541364973,9.243115287,7.101343198,7.743466498,7.788209054,7.101343198,7.101343198,8.661997817,8.425066882,7.101343198,7.101343198,7.513751999,8.122001923,8.041662633,7.57415544,7.594103798,7.101343198,8.946902274,8.657383202,8.419028251,9.094363373,7.977656802,8.3324206,7.744247523,7.598590864,7.3092305,7.515937553,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.125844256,7.101343198,7.101343198,8.596372473,8.304026016,7.749962244,7.99752801,7.800510455,7.101343198,7.101343198,7.101343198,7.101343198,8.420882044,8.26582477,8.22603589,8.460451717,8.112289371,8.160386269,8.268976327,7.465388728,7.101343198,7.400278534,7.817565326,7.821189343,7.101343198,9.341153444,8.691441687,7.299042403,7.101343198,7.101343198,8.766393795,7.101343198,8.541010672
STARD10,7.284878669,7.667897993,7.738704922,7.653153012,7.466479456,7.719450363,8.933320358,8.583652147,7.342232443,8.55295117,8.61912814,8.145686054,8.287772001,8.570197166,8.435701443,7.101343198,7.101343198,7.101343198,7.219100427,7.206079251,7.592444965,7.101343198,8.382476979,7.486909389,8.243710629,7.101343198,8.326182062,7.542232222,7.252823459,7.101343198,7.603073865,7.67979985,7.101343198,7.547116488,7.290728512,7.821655161,7.101343198,8.427590636,7.198502772,7.254315757,7.151191058,8.4526071,7.101343198,7.101343198,8.344935689,7.903759524,8.733252637,7.101343198,7.101343198,7.276144667,7.601273608,7.101343198,7.101343198,7.886060834,7.101343198,7.101343198,7.693635096,7.53847587,7.429796476,7.178857511,7.222674824,7.862188559,8.859486205,7.101343198,7.621811227,8.47139404,8.112679534,7.520707248,7.40716075,7.101343198,7.242482402,7.334175559,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.443552893,7.710207531,7.101343198,7.101343198,8.439293541,7.596039819,7.358521803,7.601711735,7.101343198,7.443620756,7.101343198,7.101343198,7.430229044,7.828865319,7.432597371,7.536808069,7.799285784,7.914231819,7.550702546,7.752423389,7.699170831,7.101343198,7.256304518,7.367610166,7.285749685,7.410440503,7.303261703,7.648022674,7.163240029,7.332958094,7.215821071,8.766964221,7.101343198,7.883030902
HPD,7.101343198,7.313387022,7.69609882,7.690160432,7.701718873,9.009868,9.248794663,9.114601251,8.368875527,8.914729501,9.442192526,8.842220634,9.120251592,9.001652306,7.101343198,7.101343198,8.259506984,8.16144919,7.101343198,8.025536705,8.775499473,8.568856956,9.130800818,7.71706515,8.753048243,8.927673412,9.113508707,8.637501588,7.101343198,8.50950689,7.564283615,7.94675717,7.101343198,7.101343198,7.101343198,8.58575706,7.101343198,8.993863357,8.693549923,7.101343198,7.852140839,9.022949892,7.941281968,7.101343198,9.570444034,7.319087148,8.431358858,7.101343198,7.30330256,7.532723308,8.437490435,7.101343198,8.924233346,7.428371347,8.242377536,7.101343198,8.56500199,7.655085796,8.039752267,7.244467013,7.475090757,8.431831268,9.517418378,9.016001952,8.669134114,8.97414011,9.032383155,8.550116605,7.412593878,7.48146237,7.245421671,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.592442678,7.101343198,7.553141454,8.845518304,8.211716069,8.231686387,8.21206296,8.265907925,7.255314002,8.495438345,7.101343198,7.495213313,7.61806019,7.101343198,7.91413042,7.139041502,8.573314475,8.174327365,8.083176432,7.706769189,7.101343198,7.319762453,7.495363868,7.28930688,7.331108111,9.226506171,9.134525263,7.164620954,7.101343198,7.218165169,9.242998027,8.778628323,7.870323707
ADH1C,7.599693428,7.874993001,8.245910378,7.763917658,8.470031674,8.851181102,9.197754888,9.238688547,7.669801064,8.903148898,9.263620105,9.000235488,9.061817456,7.325501824,7.101343198,7.495331429,7.667515724,7.272713092,7.101343198,8.049316937,8.992278274,8.009719862,9.106759085,7.350021141,8.503353462,8.875254089,9.017586671,8.585210463,7.160444712,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.457674079,7.101343198,8.961664103,7.101343198,7.101343198,8.044728774,9.055815995,9.021994471,7.101343198,9.584482745,7.269589473,8.670766075,7.25003277,7.635088904,7.956733633,8.965762972,8.616272157,8.99354605,8.434509382,7.945964243,7.101343198,8.631403014,8.123931039,7.954319822,7.653288379,8.123969783,8.021949405,9.434250778,9.032665499,8.347398836,9.08399047,8.963852521,8.558749394,7.994674371,7.764820055,7.686481048,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.236487044,7.101343198,8.534308407,7.101343198,7.762444579,8.609728222,8.354896277,8.533381257,8.540440009,8.510975394,7.16536204,7.101343198,7.403680053,7.101343198,8.365008176,8.055253209,8.053391119,8.350526168,8.351010818,8.108683026,8.162416444,8.037420529,7.450903856,7.564272738,7.801162793,7.800868814,8.013625024,8.56166516,8.712629054,7.315772913,7.160258718,7.182113823,9.05982304,8.923119266,8.669796795
ADH1B,7.3891094,7.63844582,7.742775752,7.304060235,8.222894527,9.002592651,9.135433773,9.217158599,8.537537188,8.750692058,9.403565919,9.204534896,9.26714783,8.535410773,7.101343198,7.396868407,7.808481589,7.749217632,8.017059164,8.171096575,9.063800129,7.92571781,9.123343117,8.204436223,8.063741078,8.950167792,9.068041938,8.604419354,7.180097513,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.421037115,7.101343198,8.993081687,8.502852246,8.489467802,8.241814643,9.170491352,8.863829232,7.139684612,9.564171406,7.312976238,8.008510261,7.133845719,7.82805655,8.213315794,9.133170735,8.408635393,9.037210828,8.680376169,7.101343198,7.101343198,8.824714473,8.177522708,8.215883495,7.84906966,8.385398539,8.600261872,9.406560428,9.150043038,8.616125325,9.06138139,9.175690083,8.610977669,7.987524225,7.761149813,8.093053533,7.101343198,7.556126355,7.101343198,7.101343198,7.210831672,7.101343198,7.101343198,7.179702185,7.101343198,8.662038076,7.101343198,8.40772139,8.865638765,8.526097995,8.734925729,8.680641935,8.726529267,7.13755104,7.101343198,7.335829506,7.178351641,7.917364888,7.462029752,7.905593615,8.167584693,8.397538291,8.34756122,8.372417378,8.155574612,7.101343198,7.607444565,7.66039446,7.920309205,8.0919258,9.566500773,8.688641333,7.23012478,7.101343198,7.101343198,9.33595539,9.001529908,8.452301507
LUC7L3,8.224420743,8.093040453,8.004088046,7.942144943,8.234917661,7.463726892,8.468990204,7.859250446,7.671539945,7.256554969,7.101343198,8.473495879,7.970727638,7.173712474,8.109739086,8.581286739,7.951659144,8.455227947,8.257324009,8.446322918,7.101343198,8.343976977,8.573068189,8.382905697,8.526224149,8.554504782,8.324613535,8.004553347,8.340102293,8.038364735,8.32685117,7.798219924,7.719705582,8.253215206,8.489401844,7.227954251,8.476711112,7.859249174,8.614298069,7.101343198,8.071252004,8.146109041,8.455071827,8.150504576,7.101343198,7.101343198,7.279559302,8.136225984,8.514285561,8.011794399,7.785459318,8.705927551,8.331633337,8.586107403,7.698089785,7.348693217,7.623301967,8.3906204,7.87529316,8.291636412,7.616962389,8.597322746,7.101343198,7.884701747,8.48445289,8.431029094,7.972297457,8.384347805,7.954926462,8.380786042,8.167953542,8.640688491,8.526501472,8.387105953,8.317551159,8.722593476,8.615457048,8.477139674,8.207500069,8.40737355,8.469466162,8.590006593,7.790137408,8.376966991,7.101343198,7.527367355,7.837785504,7.770174529,7.454336244,7.847809634,7.20097245,8.254174916,7.965840942,8.140328885,8.30618554,8.260955454,8.328563825,8.202323071,7.732639906,7.631428356,8.503740492,8.410457578,7.817254795,7.913029491,8.295753979,8.417932502,8.180826439,8.377846214,8.578736033,8.571256815,7.602552636,8.596197725,8.336445516
AMBP,8.203495661,8.631196782,8.710501172,8.811028297,8.801090386,8.50844753,9.181738063,8.869061879,7.101343198,8.592387594,8.717386229,7.930575441,8.850712342,9.4635479,8.265025388,7.101343198,8.596995982,7.423737009,7.482225785,8.102381882,8.383608814,8.54844595,9.217673324,8.250557553,7.944113995,8.927686405,9.218389646,8.705493112,7.18857178,7.101343198,7.656430135,7.101343198,7.101343198,7.101343198,7.101343198,8.056429702,7.101343198,8.783792235,7.101343198,7.243961231,7.667711131,8.965467165,7.101343198,7.101343198,7.101343198,8.990994089,9.566188514,7.209824115,8.017214341,8.59042823,7.712265991,8.284923327,7.101343198,7.383553389,7.101343198,7.975782646,8.469058579,8.294933449,8.388993959,7.764480333,8.429094662,8.47354026,7.101343198,8.99265548,8.425833212,9.175453451,8.911691897,8.480135279,8.21598902,8.10861997,8.093771485,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.424592939,7.101343198,7.101343198,8.390604335,8.316695678,8.219400114,8.115884399,8.585391526,7.224656461,7.101343198,7.101343198,7.101343198,8.800967254,8.74327406,8.615057116,8.719024171,8.083122267,8.605576934,8.58339282,8.437166743,7.533121843,7.835458313,8.225074135,8.278986822,8.023240161,9.346787637,7.101343198,7.257478783,7.101343198,7.101343198,9.368661093,8.454402907,8.917583142
FOS,8.438443669,8.398556966,8.7021156,8.265353431,8.683102199,8.567423766,8.131815744,9.053450014,7.101343198,7.20762778,7.345009998,7.101343198,7.21169728,7.131962048,8.844726129,7.101343198,8.379805086,8.312596246,8.227150476,8.226609489,7.101343198,8.404475363,8.899026064,8.367552426,7.833293281,8.464573716,8.553327169,8.056851253,7.122679523,8.681743431,7.905625914,8.281367619,7.847842723,8.489661556,7.508376303,8.081066994,7.101343198,7.101343198,7.960171126,7.101343198,7.101343198,7.101343198,9.019244549,7.101343198,7.101343198,7.101343198,7.180245604,7.956928092,8.140861856,9.415339615,7.101343198,8.332097065,7.627001207,7.101343198,7.33069022,7.519037866,7.936339013,8.548647974,8.423303512,7.90564007,8.653920073,7.101343198,8.982218649,7.101343198,7.101343198,7.101343198,7.216456984,7.101343198,8.983793202,8.71068478,8.73622377,7.101343198,7.101343198,7.753945166,8.540360743,8.300847321,7.101343198,8.733334919,8.389820455,8.460126662,8.609248432,8.576458986,7.388434242,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.186755483,8.941981152,7.322362707,9.290943557,8.619452475,8.345576629,8.668692494,8.495559311,8.445187376,8.605648061,7.998359253,8.5378521,8.848308774,8.55194053,8.978296271,8.560476697,8.838510604,7.101343198,7.101343198,8.458117888,8.022211121,8.308331444,7.717559216,7.101343198,7.221745014
FADD,7.631621505,7.839665835,8.063431289,8.450509032,8.250414056,7.101343198,7.101343198,7.101343198,8.342460434,8.167009671,8.888522054,8.33261389,7.938330041,7.101343198,7.313862383,7.101343198,7.101343198,7.745047405,7.959073198,7.101343198,7.36932361,7.365421861,7.101343198,7.101343198,7.145973798,8.535639116,7.101343198,7.884369116,8.062506046,7.101343198,7.220968371,7.20227421,7.534512144,7.101343198,7.101343198,7.96358832,7.101343198,7.101343198,7.250348223,7.101343198,8.067058026,7.101343198,8.323640708,7.871842284,7.101343198,8.408187519,7.77375384,7.101343198,7.442600256,7.101343198,7.101343198,8.383648465,7.101343198,7.101343198,7.101343198,7.101343198,7.606702991,7.836692207,7.305524029,7.918747817,7.332664707,7.101343198,7.101343198,7.101343198,7.101343198,8.687435635,7.101343198,7.101343198,7.883509998,7.101343198,7.998685955,7.101343198,7.101343198,7.101343198,7.258883843,7.101343198,7.747572705,7.101343198,7.302577139,7.408424719,7.990503028,7.101343198,7.567703171,7.101343198,8.138026548,7.470154429,7.705716863,7.429595941,8.425779336,7.101343198,7.101343198,7.101343198,8.093184194,7.957994288,8.034173345,8.069559464,8.21610523,7.625753369,7.101343198,7.37685957,7.317731864,8.20065653,7.304749561,7.101343198,7.339919821,7.101343198,7.101343198,7.101343198,7.101343198,8.070026416,8.680623731,7.101343198,8.391995574
AKR1C2,7.698565973,8.707192007,8.715838367,8.812854148,8.737924994,8.332920239,8.527103629,8.486117879,7.931254313,8.328450767,8.689528927,8.294564247,8.605775713,8.500449191,8.684591858,7.101343198,7.170593093,7.952608488,7.160548945,7.923318471,8.392699724,7.763679256,9.042974083,7.954697226,7.854387413,8.306564501,8.155060358,8.027713518,8.194558816,7.101343198,7.430948266,7.482793378,7.295058947,7.243148725,7.733293964,7.891002933,7.101343198,8.460441642,7.148551776,7.28580733,8.154097157,8.530289181,7.204775068,8.343551607,8.999484498,8.191793326,8.784490411,8.099199738,7.539629256,7.594286735,7.389921481,7.195617117,8.641367538,8.070140601,7.842675085,7.31235385,7.90062389,7.51959005,7.743074454,7.920460685,7.949129517,8.038222067,9.051666406,8.556563267,8.236044187,8.137753855,8.6647191,8.154139031,7.459319172,7.50344721,7.339732819,7.101343198,7.531630281,7.101343198,7.497031745,7.101343198,7.101343198,7.101343198,7.560566483,7.377587257,8.198954324,7.457042558,7.717757643,7.429058003,7.890331325,7.730352453,8.158805195,8.014033395,7.276669856,8.606225078,7.101343198,7.747113537,8.768513605,8.550368452,8.606942119,8.57752665,7.811329895,7.804305642,8.049687255,7.572284504,7.101343198,7.503557731,7.674530583,7.913690202,7.393789198,7.921315828,8.541430511,7.211035735,7.101343198,7.861134522,8.752999408,8.12407056,8.763205134
AKR1C1,7.959662635,8.808342897,8.8035431,8.901258394,8.859616294,8.610446637,8.593358641,8.845022567,8.224034416,8.282522377,8.678014857,8.378191786,8.795085178,8.696912407,8.79464341,7.101343198,7.459979239,8.106875495,7.321150636,8.085433134,8.562716705,7.92443956,9.131157343,8.000703541,7.826124682,8.526649931,7.843011585,8.267054139,8.278254292,7.101343198,7.468372852,7.732764029,7.257304831,7.577338445,7.852998633,8.142711875,7.101343198,8.648749655,7.101343198,8.237557188,8.223785543,8.566678865,7.871369999,8.38271664,9.33894387,8.526416938,8.881842633,8.185406208,7.444302868,7.754253478,8.035548651,7.347865987,8.587300247,8.461318758,7.619249202,7.768365957,8.493101017,7.681009022,8.013138361,8.055842405,8.186911779,7.707574713,9.228978161,8.832444634,8.401251578,8.637469047,8.813934583,8.239413792,7.270342956,7.626860556,7.545755147,7.101343198,7.772468889,7.101343198,7.798499855,7.526841839,7.101343198,7.101343198,7.101343198,7.588168897,8.444481875,7.466197067,7.924759174,7.590711058,8.048880255,8.126567292,8.356248145,8.179654014,7.410267213,8.631526968,7.101343198,7.942472972,8.868442117,8.642411247,8.734847131,8.65872072,8.015419664,8.095206708,8.227490143,7.907290293,7.544030851,7.581579546,7.888904786,8.207011959,7.502556548,7.705604315,8.706908601,7.188398127,7.101343198,7.980524029,9.002409881,7.445623345,8.86994552
ACSM2B,7.146940346,7.65719615,7.160552624,7.673669286,7.101343198,7.301860118,8.610002527,8.918074816,7.304591901,7.101343198,8.525183621,8.571602607,8.435945931,8.740783742,7.454735168,7.101343198,7.101343198,7.101343198,7.153657904,7.290851935,8.212063131,7.101343198,8.749395807,7.101343198,8.131946298,8.395471831,8.501609095,7.789895079,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.384731554,7.101343198,7.101343198,7.12254447,8.603435329,8.357351827,7.101343198,7.101343198,7.124835199,8.265187539,7.101343198,7.269771967,7.365707743,7.606660563,7.538372808,7.101343198,7.101343198,7.101343198,7.101343198,7.162281974,7.671495728,7.18924424,7.306494059,7.565097834,8.183602416,8.874566161,7.101343198,7.62027713,9.038858934,8.555871429,8.203060302,7.426287406,7.186932,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.242908778,8.163467195,7.101343198,7.101343198,7.101343198,7.101343198,7.401726193,7.80863899,7.542157325,7.177514917,7.101343198,7.101343198,7.780005737,7.870739472,7.101343198,7.473848502,7.380867475,7.737349373,7.372804602,7.101343198,7.224404499,7.273565297,7.329610216,7.262335578,7.317720098,7.36540734,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.109847826,7.224331406,7.101343198
PLA2G16,7.982369866,7.984042367,7.739525145,8.139598879,7.419367815,7.436946076,8.832962694,7.101343198,8.676504524,8.229490494,7.186820068,8.419267553,7.101343198,8.176738973,7.247574665,7.634773655,7.101343198,7.393538351,7.256908355,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.275030149,7.567499091,7.101343198,7.101343198,7.101343198,7.101343198,7.783721369,7.910395035,7.880209361,7.101343198,8.136962229,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.293350146,8.521038872,7.101343198,7.101343198,7.101343198,8.48326517,7.101343198,8.576451057,7.101343198,7.522868358,8.34936669,8.077030008,7.852605189,7.755143202,7.101343198,7.558893756,8.503251432,8.863036448,8.300937312,7.101343198,7.101343198,7.101343198,7.279272011,8.294043616,7.432078649,7.289285346,7.101343198,7.736105618,7.101343198,8.035620312,7.101343198,7.101343198,7.61629372,7.101343198,7.732375053,7.101343198,7.101343198,7.101343198,8.244048761,8.154464867,8.059682003,7.866721274,7.562512791,8.505786591,7.101343198,7.101343198,7.101343198,7.981704641,8.147117577,8.146743143,8.006196953,7.330694288,7.501050022,7.516770278,7.697578933,7.101343198,7.101343198,7.101343198,7.493329686,7.101343198,7.894323711,7.101343198,7.101343198,7.101343198,7.101343198,8.562299553,7.76474644,8.220389574
ASS1,7.160525859,8.299188786,8.409622025,8.420793532,8.332552084,8.192520063,8.897484812,8.810881571,8.034150207,8.129088924,8.958390104,8.293385753,8.642481591,7.286960244,7.101343198,7.289323974,7.101343198,8.145937331,7.101343198,7.76312576,8.11810159,7.622658529,8.917707033,8.171335007,7.544949985,7.211347933,8.730988645,8.249719165,7.149251643,7.25148483,7.101343198,7.101343198,7.101343198,7.101343198,7.422893493,7.101343198,7.101343198,8.867180081,7.101343198,8.117277482,7.115515019,8.97338025,7.754693713,7.101343198,8.855514487,7.307363442,8.819983318,7.147576882,7.383422659,7.287665772,7.101343198,7.101343198,7.101343198,7.811738009,7.101343198,7.500164459,8.412970186,7.510600934,7.382169793,7.250323823,7.852090073,8.220547708,9.029006351,8.4603492,7.101343198,8.145062286,8.712624349,8.095027586,7.498254887,7.375330875,7.251826953,7.101343198,7.101343198,7.437673729,7.373819153,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.335982203,7.101343198,7.390510134,7.373801039,7.3942176,8.069532717,7.127883612,7.101343198,7.101343198,7.101343198,8.407381042,8.182692642,8.166393257,8.28755179,8.134397997,7.435377201,7.776868762,7.472124336,7.101343198,7.42841091,7.305204608,7.431059249,7.564567917,8.28176668,7.625056572,7.16764375,7.212085836,7.118790693,8.864829329,8.097213315,8.648646044
ANXA1,8.216561878,8.050252854,8.120036848,7.101343198,7.133852337,7.101343198,8.703410519,7.101343198,7.101343198,7.257301414,7.101343198,7.101343198,7.101343198,7.230746398,7.101343198,7.101343198,8.155022282,8.23113802,8.33267597,7.101343198,7.101343198,8.849857352,7.324325236,7.101343198,8.399191115,8.304206153,8.086017798,7.971540819,8.480623778,7.101343198,7.101343198,8.530035195,7.101343198,8.394832615,8.271109196,7.101343198,7.101343198,8.142879554,8.334938069,7.101343198,8.41051491,7.101343198,7.253566338,7.101343198,7.101343198,7.101343198,7.101343198,8.641431128,8.182100995,7.337680522,7.101343198,8.702959475,7.101343198,8.519341229,7.101343198,7.101343198,7.625080251,8.238959739,8.335491509,7.403032932,8.218160659,7.101343198,7.101343198,7.101343198,8.602397195,7.370779922,7.101343198,8.409101215,8.671435845,8.463904157,8.865356389,8.894511012,8.375202594,8.664713612,8.450178961,7.937078908,8.866111335,8.057570296,8.611222553,8.466086598,8.173138724,8.237377466,7.919082346,7.101343198,7.101343198,8.295380414,8.108021724,7.101343198,8.479505421,7.101343198,7.101343198,9.186806733,7.441570717,8.041967899,8.411503521,7.619091532,8.372181428,8.049803241,8.260237887,8.276402682,8.907283325,8.697711881,8.449886967,8.715799061,8.297639,7.101343198,8.731105039,8.52369704,8.011564055,8.322598231,7.200485706,7.101343198,7.101343198
TTR,8.327062944,8.421832617,8.580419669,8.648652451,8.579273375,8.920762531,9.297288865,9.162939494,8.429605479,8.73873746,9.299497207,9.135039064,9.031012311,9.357424707,9.3059681,7.432140749,8.670184388,7.693640737,8.330010057,8.350438556,8.990575768,8.575088619,9.167638487,8.087048416,8.780608497,8.989063456,9.28346936,8.457207449,7.149010965,7.101343198,7.101343198,7.824458449,7.680603232,7.101343198,7.101343198,8.806579728,7.101343198,9.030729933,8.214591985,9.22968085,8.179856377,9.133444028,7.479560277,7.101343198,9.665738582,8.004673067,8.774623109,7.693616552,7.717178678,8.089366177,9.347687708,8.572330542,9.014483542,8.862199039,7.101343198,7.101343198,8.685407477,8.479220916,8.521455332,7.675805504,8.53581396,8.983156714,9.295271201,9.118269037,8.697860498,9.291490849,8.988208671,8.473893183,7.958413183,7.841711222,8.227510611,7.101343198,7.97977847,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.645710772,7.101343198,8.553037896,7.101343198,8.470219595,8.926654991,8.49814012,8.79103374,8.639676413,8.759751428,7.101343198,7.101343198,7.101343198,8.065116978,8.627976327,8.597767972,8.63368008,8.553072428,8.424902813,8.68100728,8.696543128,8.539535897,7.964974052,7.689571926,7.837769769,8.053493844,7.905804632,9.506084607,8.803996507,7.187563442,7.101343198,7.135338818,9.287604316,9.147945427,8.72261388
MT1F,7.588091235,7.101343198,7.101343198,7.373896527,7.701266813,8.536904357,8.891101158,8.621074338,7.919998999,8.173373142,8.716075531,8.533869646,8.535281058,7.101343198,7.101343198,7.101343198,8.207238633,8.203391957,7.101343198,7.664967301,8.757644819,7.101343198,8.812758386,7.33707926,8.276508327,8.343512583,8.556294974,8.265164682,7.790312231,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.541387963,7.101343198,8.809660035,7.101343198,8.228125463,7.343343614,8.562324011,8.356319891,7.101343198,9.013713443,7.101343198,8.722009556,7.101343198,7.101343198,7.101343198,8.78935392,8.416538708,8.79608498,7.773299639,8.016708404,7.101343198,8.428758219,7.101343198,7.651324135,7.101343198,7.500212962,8.779471672,9.045121033,8.490654872,7.101343198,7.641183556,8.567638566,7.86703579,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.537846098,7.101343198,7.101343198,7.101343198,7.101343198,8.202423681,7.101343198,7.101343198,8.076626401,8.460758188,7.949372035,7.82219222,8.689354239,8.132404511,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.587073183,7.291972136,7.53674075,7.73333868,7.101343198,7.563564677,7.101343198,7.391061768,7.101343198,7.441797826,7.101343198,8.711267054,8.085238537,7.101343198,7.195886438,7.169870459,8.848344076,8.799654871,7.101343198
