gene,DFS.HV.CTC.5,ZZY.HV.CTC24,ZZY.HV.CTC5,ZZY.HV.CTC6,ZZY.HV.CTC7,GRL.HV.CTC14,GRL.HV.CTC15,GRL.HV.CTC18,LYT.PA.CTC.7,GHM.PA.CTC1,GHM.PA.CTC2,GHM.PA.CTC4,GHM.PA.CTC6,GRL.PA.CTC1,GRL.PV.CTC4,JYQ.PV.CTC2,DFS.PoV.CTC.3,DFS.PoV.CTC.4,DFS.PoV.CTC.6,LYT.PoV.CTC.1,LYT.PoV.CTC.5,LYT.PoV.CTC.6,XDY.PoV.CTC1,XDY.PoV.CTC3,XDY.PoV.CTC4,XDY.PoV.CTC5,XDY.PoV.CTC6,ZZY.PoV.CTC1,GHM.PoV.CTC2,XYQ.HV.CTC.15,XYQ.HV.CTC.16,XYQ.HV.CTC.2,XYQ.HV.CTC.5,LYT.PV.CTC.6,LYT.PV.CTC.9,XYQ.PV.CTC.11,LYT.PV.CTC.4,XYQ.PV.CTC.6,LFG.PV.CTC2,LFG.PV.CTC4,XDY.HV.CTC6,XDY.HV.CTC8,JYQ.HV.CTC1,LFG.HV.CTC1,LFG.HV.CTC4,GRL.PA.CTC2,JYQ.PA.CTC3,DFS.PV.CTC.2,DFS.PV.CTC.3,DFS.PV.CTC.4,LYT.HV.CTC.12,LYT.HV.CTC.14,LYT.HV.CTC.2,LYT.HV.CTC.4,XYQ.HV.CTC.7,XYQ.HV.CTC.8,JYQ.HV.CTC4,HYL.HV.CTC.4,HYL.HV.CTC.5,HYL.HV.CTC.7,HYL.HV.CTC.8,LYT.HV.CTC.10,GRL.HV.CTC3,XDY.HV.CTC10,XDY.HV.CTC11,XDY.HV.CTC12,XDY.HV.CTC1,XDY.HV.CTC3,HYL.PV.CTC.5,HYL.PV.CTC.6,HYL.PV.CTC.7,LYT.PV.CTC.10,LYT.PV.CTC.12,LYT.PV.CTC.13,LYT.PV.CTC.14,LYT.PV.CTC.15,LYT.PV.CTC.16,LYT.PV.CTC.20,LYT.PV.CTC.21,LYT.PV.CTC.22,LYT.PV.CTC.25,LYT.PV.CTC.26,LYT.PoV.CTC.2,LYT.PoV.CTC.4,LYT.PA.CTC.1,LYT.PA.CTC.3,LYT.PA.CTC.5,LYT.PA.CTC.6,XDY.PV.CTC8,GRL.PV.CTC1,GRL.PV.CTC2,GRL.PV.CTC3,ZZY.HV.CTC14,ZZY.HV.CTC17,ZZY.HV.CTC19,ZZY.HV.CTC22,JYQ.HV.CTC6,HYL.HV.CTC.1,HYL.HV.CTC.2,HYL.HV.CTC.3,DFS.PV.CTC.6,DFS.PV.CTC.7,HYL.PV.CTC.1,HYL.PV.CTC.2,HYL.PV.CTC.4,LFG.PV.CTC5,LFG.PV.CTC7,XDY.PV.CTC11,XDY.PV.CTC2,XDY.PV.CTC3,GRL.PoV.CTC1,LYT.HV.CTC.7,ZZY.HV.CTC11
IFT43,8.367586998,8.004914291,7.852878014,7.989213544,7.965263997,7.866622857,7.099014393,7.099014393,7.099014393,7.887002497,7.225606499,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.349710324,8.338750184,7.223973049,8.151615466,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.054163642,7.099014393,7.895817684,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.655571007,7.099014393,7.099014393,7.62287203,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.269145488,8.057133495,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.238356659,7.329978013,7.099014393,7.099014393,7.099014393,7.606874823,7.099014393,7.099014393,7.22811102,7.333987294,7.099014393,7.099014393,8.246506517,7.803000549,7.099014393,7.099014393,7.099014393,7.581973535,7.099014393,7.554687299,7.277751275,7.099014393,7.099014393,7.099014393,8.432422217,8.011377615,7.927574666,7.099014393,7.099014393,7.099014393,7.099014393,8.059902031,7.099014393,7.977668153,8.098301234,7.495108147,7.996937397,7.099014393,7.099014393,7.871029086,7.099014393,8.535566805,7.263075224,7.446611617,8.337650338,7.709225476,7.099014393,7.835074948,7.099014393,7.099014393,8.379785075,7.099014393,7.099014393,7.899059787
TAF3,7.238768182,7.749463314,7.099014393,7.472716784,7.774378709,7.319813228,7.575055089,7.099014393,7.777647032,7.099014393,7.099014393,7.099014393,7.921801647,8.371999637,7.099014393,7.16747417,8.125727053,7.658417472,7.775487197,7.269564806,7.099014393,7.099014393,7.099014393,8.221976733,7.099014393,7.94851913,7.099014393,7.456050603,7.915881301,7.48058735,7.099014393,7.668283288,7.70465192,7.955879602,7.679912729,7.099014393,8.391264998,7.099014393,7.099014393,7.099014393,7.099014393,7.462280714,7.099014393,8.130586148,7.099014393,7.099014393,7.624390275,7.099014393,7.099014393,7.099014393,7.227228393,7.788695248,7.099014393,7.812838149,7.099014393,8.484912013,7.201718286,7.099014393,7.354546987,8.110037791,7.38703302,7.099014393,7.099014393,8.305716526,7.583759975,8.708225228,7.099014393,7.547469891,7.099014393,7.297453131,8.409144678,7.731457781,8.110120448,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.585698476,7.366655562,7.099014393,7.762257853,7.264280479,7.738671977,8.407744091,8.131804974,7.099014393,8.040330537,7.544750673,7.099014393,8.670458386,7.099014393,7.710046913,7.889488865,7.261960792,7.671966538,8.138064853,7.504730982,7.099014393,7.298028073,7.099014393,7.099014393,7.099014393,8.34112973,7.848143302,7.099014393,7.099014393,7.210864328,7.297340232,8.238576848,7.099014393,8.623923583,7.805064159
PGK2,7.699746917,7.538046766,7.557239559,7.58020933,7.536829216,7.447666042,7.703385175,7.489513387,7.826204679,7.660649681,7.58189562,7.475848069,7.673734308,7.902649808,7.099014393,7.717522151,7.913540191,7.439896525,7.172609407,7.687533681,7.70340907,7.618555454,7.391423763,7.451137635,7.300635151,7.604109392,7.447457648,7.232150223,7.519549263,7.77342093,7.099014393,7.809004433,7.099014393,7.643247675,7.646002327,7.783987959,7.763506735,7.896506707,7.541310481,7.639396996,7.467515133,7.5554654,7.099014393,7.401225085,7.099014393,7.164197537,7.198167514,7.86403528,7.460890238,7.099014393,7.099014393,7.711789281,7.099014393,7.407393624,8.091915658,7.741640306,7.434761313,7.230574279,7.841844042,7.532475112,7.626628044,7.409978114,7.38377529,7.571586108,7.445300915,8.002828834,7.680544557,7.454081382,8.033870071,7.458112872,7.638504202,7.785226083,7.776192862,7.558922671,7.269098445,7.708360298,7.099014393,7.099014393,7.467920284,7.645335682,7.579360138,7.521438497,7.655411413,7.846518934,7.972711726,7.390932947,7.914737152,7.732163484,7.661153475,7.099014393,7.438929285,7.099014393,7.384948688,7.530575914,7.730775308,7.818498343,7.256038098,7.784407513,7.670590177,7.493015122,7.821807068,7.868924331,7.814264943,7.634236379,7.984879378,7.330639159,7.567998666,7.553881023,7.430400708,7.396561516,7.800149872,7.757120997,7.777806139
SPTBN2,7.356837595,7.143233592,7.308975702,7.242215474,7.099014393,7.099014393,7.12453684,7.521673005,7.099014393,7.099014393,7.099014393,7.099014393,7.209870232,7.249312114,7.099014393,7.099014393,7.099014393,7.667331981,7.61723295,7.099014393,7.099014393,7.099014393,7.099014393,7.338287809,8.029937227,7.118023923,7.099014393,7.2028079,7.215528862,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.408390617,7.099014393,7.099014393,7.099014393,7.40834299,7.127516538,7.781454026,7.099014393,7.099014393,7.190029219,7.099014393,7.106422851,7.164684446,7.099014393,7.942473347,7.235503205,7.099014393,7.099014393,7.099014393,7.64621197,7.099014393,7.099014393,7.099014393,7.099014393,7.155442094,7.697352612,7.099014393,7.099014393,7.9352939,7.099014393,7.099014393,7.099014393,7.099014393,7.470507004,7.132640958,7.099014393,7.099014393,7.491082617,7.099014393,7.344769681,7.099014393,7.099014393,7.354761367,7.099014393,7.153628173,7.19180882,7.123649766,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.242714888,7.099014393,7.099014393,7.210136435,7.124714696,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.153186257,7.099014393,7.099014393,7.099014393,7.10451336,7.133012852,7.20186539,7.099014393,7.099014393,7.099014393
DENND5A,7.402113718,7.735067684,7.973194738,7.903348566,7.507055199,7.099014393,7.099014393,7.934540659,7.860289138,7.099014393,7.099014393,7.099014393,7.635237232,7.099014393,8.214906143,7.099014393,7.099014393,8.048835023,7.125657511,7.185010563,7.099014393,7.653749194,7.330223586,7.099014393,7.164052886,7.099014393,7.291960922,7.733438895,7.099014393,7.263969971,7.099014393,7.099014393,7.099014393,7.099014393,7.674030972,7.19163622,7.099014393,7.099014393,7.099014393,9.025566397,7.636641591,7.099014393,7.145563501,7.168452176,7.675892272,7.099014393,7.099014393,7.099014393,8.066676085,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.516657617,7.867955913,7.681239382,7.099014393,7.633058235,7.099014393,7.230260424,7.099014393,8.366098201,7.099014393,7.099014393,7.099014393,8.166389201,7.099014393,7.214729191,8.166385477,7.52139605,7.099014393,7.443428798,7.099014393,7.894149777,7.099014393,7.099014393,7.295421275,7.606403051,7.560336833,7.319935622,7.865650854,7.099014393,7.466377204,7.099014393,7.099014393,7.174077501,7.099014393,7.615123871,7.099014393,7.470634452,7.772868208,7.693155022,7.730156834,7.918141925,7.640606711,7.413347525,7.099014393,7.14723623,7.845459399,7.099014393,7.099014393,7.879506075,7.099014393,7.099014393,7.099014393,7.7057056,8.082640124,8.218595201,7.099014393,8.045260632
SHANK2-AS3,7.597569691,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.471626921,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.49011763,7.864040343,7.718404625,7.385270224,7.099014393,7.262196849,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.261630678,7.099014393,7.209065032,7.099014393,7.393109005,7.486905345,7.230602022,7.418408418,7.808223091,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.535744563,7.099014393,7.099014393,7.298414606,7.216019817,7.700480156,7.459414321,7.378003408,7.523696823,7.099014393,7.231044057,7.319606091,7.366317339,7.348490229,7.583742524,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.516432874,7.099014393,7.362205887,7.099014393,7.457151057,7.55701214,7.381542899,7.431061207,7.384291174,7.219017308,7.365574652,7.64092918,7.275670038,7.352139772,7.207238237,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.33266479,7.44705877,7.319034883,7.554237914,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.706779032,7.099014393
C2orf74,7.285239422,7.771442132,7.099014393,7.907452648,7.962030027,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.340526834,7.099014393,7.440840243,7.706471682,7.099014393,7.099014393,8.520197019,7.099014393,7.099014393,7.099014393,7.099014393,7.670860704,7.099014393,7.099014393,7.099014393,8.375437735,7.099014393,7.519247961,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.779422227,8.075507908,7.099014393,7.099014393,8.600615013,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.305851301,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.326141385,7.099014393,7.099014393,7.42380339,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.509323024,7.099014393,7.099014393,7.099014393,8.080183785,8.169736383,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.695712577,7.099014393,7.603437422,8.004632766,7.947713122,7.334743047,7.906876809,7.099014393,8.59687097,7.099014393,7.099014393,7.099014393,7.483966711,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.167317821
RHCE,7.556198894,7.758506177,7.562060362,8.020692771,8.067796996,8.350664651,8.473037,8.672030353,8.328191354,8.643690388,8.559655405,8.617660422,8.377053029,8.476656633,8.072423331,8.93398254,8.152472081,7.599206235,7.765108888,8.22408384,7.099014393,7.712927425,8.153082738,8.336743161,7.885101376,8.353290009,8.517284231,8.455224147,7.955935045,7.69358091,8.171451083,8.201068334,8.204726645,7.938820611,7.31969946,8.450890198,7.838971233,8.250134801,8.096295457,8.618021001,7.750424599,8.565187707,7.099014393,8.208204543,9.279838753,8.463892907,8.308962325,8.131177924,7.099014393,9.049653069,7.099014393,7.395756373,8.316945908,7.099014393,8.506923432,8.527710261,8.561636551,7.63342474,7.85623372,7.988012946,8.131079004,7.099014393,8.511142016,8.441785852,8.079891404,8.360612885,8.702912565,8.111035435,8.106363666,7.988955876,8.187484621,8.200606335,7.844701485,7.099014393,7.099014393,8.150699887,7.099014393,8.027471555,7.88385741,7.437136007,7.099014393,7.422073248,8.254405338,7.543411515,8.297416487,8.282526573,8.495667663,8.168868371,7.999793257,7.099014393,8.136863561,7.099014393,7.784219886,7.778065614,8.321116405,7.099014393,8.223356952,7.897542854,8.253763509,7.97674209,8.400567926,7.85638678,8.290561019,7.316605594,8.222996674,8.619263261,7.738168441,8.528772018,8.38700648,7.674360683,8.628183071,8.268964832,7.099014393
ERI2,7.668867353,7.666437917,7.714461399,7.543225194,7.784056185,7.937533399,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.287608307,7.099014393,7.099014393,7.099014393,8.425532923,7.099014393,7.123656352,7.130271146,7.126372929,7.099014393,7.423403313,7.099014393,7.379050251,7.147905267,7.099014393,7.099014393,7.748378654,7.285034462,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.798653923,7.854182232,7.099014393,7.153614881,8.137480257,7.099014393,8.191228419,7.099014393,7.458625544,7.099014393,7.099014393,7.099014393,7.149259967,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.172742648,7.099014393,7.099014393,7.099014393,7.099014393,7.828348685,7.64889926,7.198941086,7.85569784,8.225978232,7.099014393,7.099014393,7.167655388,7.633402692,7.24178535,7.099014393,7.099014393,7.099014393,7.099014393,7.383487873,7.099014393,7.099014393,7.579648574,7.263525325,7.099014393,7.099014393,7.344702635,7.153383505,7.585184105,7.099014393,7.099014393,7.099014393,7.099014393,7.592833245,7.600493545,7.869118689,7.157887452,7.099014393,7.274176699,7.375652344,7.174028937,7.099014393,8.00155809,7.724156136,7.998841468,7.524652449,7.998577603,8.24568904,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393
ERBB3,7.317123656,7.524241935,7.45593397,7.946355599,7.848325054,7.099014393,7.099014393,7.099014393,7.147140407,7.099014393,7.120700067,7.099014393,7.099014393,7.099014393,7.689094123,7.193431855,7.306804977,7.358198176,7.217126272,7.204031219,7.099014393,7.316267363,7.603529519,7.099014393,7.342835466,7.099014393,7.106469253,7.151182349,7.122193737,7.240236228,7.244205788,7.193921663,7.139288345,7.181407223,7.288895361,7.245774406,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.068718352,7.765674154,7.099014393,7.099014393,7.118390065,7.639913665,7.128481734,7.345892621,7.369131837,7.220073511,7.229528515,7.17344719,7.406219355,7.099014393,7.099014393,7.099014393,7.303356774,7.292228432,7.25841648,7.220620953,7.25991689,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.221864463,7.490379316,7.280459422,7.360398185,7.265622049,7.289428268,7.287855619,7.280465775,7.194158589,7.099014393,7.170158003,7.218276795,7.240034595,7.099014393,7.182210355,7.163273514,7.099014393,7.099014393,7.174440404,7.195079527,7.099014393,7.099014393,7.099014393,7.099014393,7.604614476,7.935249053,7.685915189,8.01733931,7.099014393,7.265715172,7.193984983,7.153184096,7.139582217,7.129323261,7.20383605,7.099014393,7.185607902,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.202070952,8.389721249
SHMT1,7.182923466,8.098101797,8.09480992,8.11708468,8.207384653,8.431680279,8.25755792,8.730054498,7.099014393,7.099014393,8.823430536,7.132666144,7.099014393,8.189271295,7.099014393,7.099014393,7.39955672,7.832442661,8.062754684,8.064113836,8.239029524,7.099014393,7.199766711,7.099014393,8.605188763,8.221775188,8.441166858,8.146477061,8.272798901,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.744463008,8.265723837,7.665497683,7.099014393,8.368658709,7.099014393,7.099014393,8.379900458,8.278070681,7.462321751,7.099014393,7.099014393,7.099014393,7.099014393,7.16850764,7.099014393,7.099014393,7.56577597,7.099014393,7.25713403,8.090370022,7.278966103,8.252708282,7.099014393,8.22992108,7.099014393,7.362412991,7.099014393,7.099014393,7.28150427,7.182259896,7.099014393,7.362620063,7.099014393,7.255356841,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.829464971,7.099014393,7.099014393,7.099014393,7.099014393,7.392359936,7.099014393,7.243615922,7.663074913,7.099014393,7.099014393,7.099014393,8.174341413,7.995013223,7.610908525,8.074878656,7.798827558,7.364183627,7.635457169,7.099014393,7.099014393,7.992042219,7.375873231,8.42887693,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,7.099014393,8.633449871,7.099014393,7.80961336
